"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","dist_mau_loa","dist_kil","dist_hil","dist_wai","dist_kon","dist_hua","dist_mau_kea","dist_poh","dist_arm_res","shr_bin","mau_loa_bins","kil_bins","hua_bins","mau_kea_bins","Year"
"HAAM","4/25/2016","F",65,13.5,13.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","4/25/2016","M",79,17.7,19,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/5/2016","M",71,18.6,15.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/5/2016","M",75,17.6,15.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/10/2016","M",72,18.2,17.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/10/2016","M",73,17.2,13.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"APAP","5/10/2016","M",72,18.9,15.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","4/8/2014","M",98,16.1,52.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","4/15/2014","M",100,16.9,49.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","5/11/2014","M",101,18.1,50.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","5/22/2015","F",98,15.9,47.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/25/2015","F",97,15.5,47.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","2/26/2015","M",96,26.5,47.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","5/11/2014","F",97,17,47.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","5/11/2014","M",102,14.8,45.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","3/3/2013","M",103,15,45.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"OMAO","5/11/2014","M",101,16.2,49.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","1/28/2016","M",102,17,54.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","5/23/2014","M",101,17.4,54.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","5/4/2016","F",97,14.6,43,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","2/23/2016","M",96,15.2,43,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","6/6/2014","F",95,15.3,43,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","11/14/2014","M",101,12.9,51.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","10/11/2014","M",104,14.6,51.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"OMAO","4/22/2016","M",101,17.7,49.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","1/28/2016","M",102,17.4,49.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","5/22/2015","M",100,16.7,49.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/29/2015","M",98,16.4,49.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","2/19/2015","F",99,18,49.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","5/5/2016","M",100,16.8,46,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","4/29/2015","M",100,16.4,46,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/29/2015","M",102,15.2,46,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/1/2015","M",100,17.1,46,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","2/26/2015","M",101,15.9,46,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/16/2015","M",104,14.9,48.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/16/2015","M",102,17.8,48,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","4/24/2015","M",104,16.8,48.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","3/29/2015","M",102,15.9,48.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","4/29/2015","M",105,16,50.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","5/7/2015","F",98,16.5,50.6,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","5/22/2015","M",103,16.3,51.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"OMAO","1/28/2016","M",99,15.6,45,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","1/28/2016","M",103,16.5,51.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","2/17/2016","M",102,16.3,48.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"AKIA","2/23/2016","M",84,25.8,31.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","3/15/2016","M",104,17.4,48.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","5/16/2016","F",96,16.5,43.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","6/2/2016","M",102,17.1,50.5,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"OMAO","6/2/2016","M",101,16.3,48.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","5/2/2013","M",80,28.5,20.4,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/5/2016","M",80,28.5,19.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",16
"IIWI","5/2/2013","F",80,26.8,19.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/2/2013","F",74,26.3,17,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/2/2013","M",81,28,17.9,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","3/13/2015","M",83,27.7,19.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
"IIWI","3/7/2014","M",82,26.8,19.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"IIWI","5/6/2013","M",81,26.2,19.8,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/6/2013","F",78,24.2,21.7,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/6/2013","M",80,26.8,21.2,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","5/16/2013","F",79,24.7,15.1,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","3/7/2014","F",75,25.8,19.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",14
"IIWI","9/27/2013","M",75,27.4,19.3,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",13
"IIWI","4/9/2015","F",75,24.3,18,19.7872191895988,-155.3243210871,43.5845537547903,38.7541256783769,27.3394096135149,44.8907456099011,75.8690738402321,60.6742785238128,15.0092323781325,23.2413773712351,28.12852040838,"near","middle","middle","middle","near",15
